日期,前收盘价,开盘价,最高价,最低价,收盘价,成交量(股),成交金额(元),涨跌,涨跌幅(%)
2000/5/10,1806.638,1801.426,1801.64,1750.012,1752.689,945267000,8447192934,-53.949,-2.9862
2000/5/11,1752.689,1750.859,1762.125,1718.892,1724.048,843716900,8141305897,-28.641,-1.6341
2000/5/12,1724.048,1725.868,1740.954,1715.058,1720.608,740418200,7146073121,-3.44,-0.1995
2000/5/15,1720.608,1722.635,1726.724,1695.531,1704.587,709465600,6642869064,-16.021,-0.9311
2000/5/16,1704.587,1706.728,1725.903,1706.728,1724.538,533545100,5311438709,19.951,1.1704
2000/5/17,1724.538,1727.426,1736.274,1722.712,1725.398,525768000,5381897611,0.86,0.0499
2000/5/18,1725.398,1725.604,1758.54,1719.844,1758.537,835413900,7887885857,33.139,1.9207
2000/5/19,1758.537,1761.791,1777.983,1754.884,1777.828,955398600,10186382594,19.291,1.097
2000/5/22,1777.828,1785.894,1830.927,1783.304,1824.736,1471439200,15293806571,46.908,2.6385
2000/5/23,1824.736,1834.436,1836.992,1811.577,1832.075,1246957100,12572758659,7.339,0.4022
2000/5/24,1832.075,1835.563,1861.484,1831.842,1855.493,1586843900,16279508580,23.418,1.2782
2000/5/25,1855.493,1866.563,1880.719,1860.779,1880.704,1680941900,18349950730,25.211,1.3587
2000/5/26,1880.704,1885.752,1890.686,1860.919,1879.617,2068925600,18315575830,-1.087,-0.0578
2000/5/29,1879.617,1885.546,1900.674,1882.742,1898.748,1804426200,18860832916,19.131,1.0178
2000/5/30,1898.748,1903.53,1908.306,1868.61,1877.471,1651899000,16860800056,-21.277,-1.1206
2000/5/31,1877.471,1875.463,1894.583,1869.338,1894.554,1576923500,16247708354,17.083,0.9099
2000/6/1,1894.554,1900.533,1906.817,1889.995,1903.488,1465458300,15427005540,8.934,0.4716
2000/6/2,1903.488,1906.162,1916.25,1897.713,1916.25,1784035200,17480910338,12.762,0.6705
2000/6/5,1916.25,1921.969,1930.335,1889.815,1899.092,2921753600,21494090822,-17.158,-0.8954
2000/6/6,1899.092,1898.591,1925.552,1891.665,1925.544,1719005100,16217410399,26.452,1.3929
2000/6/7,1925.544,1934.376,1940.22,1921.383,1935.031,1557941700,15843602043,9.487,0.4927
2000/6/8,1935.031,1937.195,1938.554,1913.365,1925.206,1632980400,15226676579,-9.825,-0.5077
2000/6/9,1925.206,1926.15,1929.946,1896.061,1900.787,1493337000,14353959653,-24.419,-1.2684
2000/6/12,1900.787,1896.428,1912.589,1884.616,1912.557,1204009400,12487747476,11.77,0.6192
2000/6/13,1912.557,1918.192,1938.674,1917.19,1938.674,1442765300,13872238435,26.117,1.3656
2000/6/14,1938.674,1944.44,1949.171,1929.706,1932.29,1615631700,15923456041,-6.384,-0.3293
2000/6/15,1932.29,1933.059,1942.326,1925.914,1942.285,1411676000,14026909881,9.995,0.5173
2000/6/16,1942.285,1945.698,1947.463,1919.403,1926.944,1470755200,14588988165,-15.341,-0.7898
2000/6/19,1926.944,1924.693,1926.981,1910.469,1915.205,1188112600,12038242081,-11.739,-0.6092
2000/6/20,1915.205,1913.074,1913.074,1888.082,1895.348,1013609600,9752541966,-19.857,-1.0368
2000/6/21,1895.348,1894.779,1913.147,1894.634,1913.131,834891100,8754411909,17.783,0.9382
2000/6/22,1913.131,1918.164,1921.148,1906.304,1913.901,905959200,9545648575,0.77,0.0402
2000/6/23,1913.901,1915.307,1939.634,1913.65,1939.627,1199891800,12747644406,25.726,1.3442
2000/6/26,1939.627,1946.698,1953.339,1943.248,1948.639,1406804400,14136452220,9.012,0.4646
2000/6/27,1948.639,1949.778,1952.455,1938.135,1942.898,1198004700,11628690660,-5.741,-0.2946
2000/6/28,1942.898,1943.984,1953.064,1940.054,1947.481,1123954100,12112091755,4.583,0.2359
2000/6/29,1947.481,1949.847,1951.126,1924.473,1937.261,1191984200,12264637833,-10.22,-0.5248
2000/6/30,1937.261,1937.843,1941.402,1924.969,1928.106,1246757800,12624403845,-9.155,-0.4726
2000/7/3,1928.106,1917.442,1917.447,1890.528,1895.637,1578473600,11983824358,-32.469,-1.684
2000/7/4,1895.637,1891.205,1907.944,1888.249,1907.931,1440782000,8581330934,12.294,0.6485
2000/7/5,1907.931,1910.42,1918.909,1904.468,1909.187,1302943400,8073743377,1.256,0.0658
2000/7/6,1909.187,1909.237,1910.054,1896.659,1902.552,993114100,8824960214,-6.635,-0.3475
2000/7/7,1902.552,1904.085,1932.829,1904.085,1932.792,1168290400,10742165498,30.24,1.5894
2000/7/10,1932.792,1938.843,1948.063,1932.955,1948.021,1452462500,14072031630,15.229,0.7879
2000/7/11,1948.021,1952.259,1960.595,1947.666,1960.541,1443839200,14391813845,12.52,0.6427
2000/7/12,1960.541,1965.231,1974.414,1960.349,1973.374,1391952500,14906316252,12.833,0.6546
2000/7/13,1973.374,1978.552,1984.066,1963.553,1979.201,1816211300,19350098901,5.827,0.2953
2000/7/14,1979.201,1981.776,1987.223,1972.622,1987.192,1621586000,16334687399,7.991,0.4037
2000/7/17,1987.192,1992.894,1997.938,1980.223,1982.479,1350878700,15661437203,-4.713,-0.2372
2000/7/18,1982.479,1982.497,1993.994,1981.736,1993.986,878002300,11080578748,11.507,0.5804
2000/7/19,1993.986,2000.33,2004.461,1987.42,1998.426,970837300,12685114022,4.44,0.2227
2000/7/20,1998.426,1999.089,2003.802,1979.875,1991.56,928287700,12997399525,-6.866,-0.3436
2000/7/21,1991.56,1994.423,1998.347,1991.838,1996.336,859313900,10809192538,4.776,0.2398
2000/7/24,1996.336,1998.245,1999.903,1982.881,1989.239,927517800,11390178883,-7.097,-0.3555
2000/7/25,1989.239,1990.149,1997.849,1989.086,1996.577,875170100,11050167962,7.338,0.3689
2000/7/26,1996.577,1999.442,2012.395,1999.403,2012.319,951206800,11679823681,15.742,0.7884
2000/7/27,2012.319,2017.457,2024.998,2004.549,2012.35,1198327300,14663281244,0.031,0.0015
2000/7/28,2012.35,2014.113,2016.94,2006.172,2012.793,1094381500,13327394014,0.443,0.022
2000/7/31,2012.793,2016.144,2023.568,2008.637,2023.539,1230729200,15328029544,10.746,0.5339
2000/8/1,2023.539,2027.013,2031.925,2023.453,2028.151,902065500,11273846756,4.612,0.2279
2000/8/2,2028.151,2030.789,2033.191,2018.481,2030.683,897428600,11096046306,2.532,0.1248
2000/8/3,2030.683,2032.937,2038.654,2030.101,2036.301,1097299000,13159629109,5.618,0.2767
2000/8/4,2036.301,2037.468,2041.283,2013.45,2026.361,1173918600,14517949662,-9.94,-0.4881
2000/8/7,2026.361,2025.182,2039.419,2017.903,2039.419,1071271400,13194100193,13.058,0.6444
2000/8/8,2039.419,2042.745,2050.073,2040.783,2049.916,1086461200,13489696737,10.497,0.5147
2000/8/9,2049.916,2051.654,2061.284,2048.494,2061.18,1226967100,15774777618,11.264,0.5495
2000/8/10,2061.18,2065.305,2067.745,2053.861,2065.943,1322559300,17966576839,4.763,0.2311
2000/8/11,2065.943,2067.784,2070.298,2055.2,2062.666,1136176000,15406527866,-3.277,-0.1586
2000/8/14,2062.666,2065.935,2076.328,2065.935,2076.3,1080668500,13785725922,13.634,0.661
2000/8/15,2076.3,2079.069,2082.736,2066.16,2076.823,1034044800,12776113990,0.523,0.0252
2000/8/16,2076.823,2078.485,2083.467,2072.984,2083.467,1064598200,13458292833,6.644,0.3199
2000/8/17,2083.467,2086.809,2092.329,2086.559,2091.586,1111404800,13776078846,8.119,0.3897
2000/8/18,2091.586,2093.632,2097.315,2086.754,2090.183,1034095500,12914594476,-1.403,-0.0671
2000/8/21,2090.183,2095.378,2108.879,2093.418,2108.69,1351556100,16485780029,18.507,0.8854
2000/8/22,2108.69,2112.017,2114.522,2074.52,2074.703,1316762200,15718825765,-33.987,-1.6118
2000/8/23,2074.703,2064.045,2080.144,1980.345,2057.919,1889864800,23007105523,-16.784,-0.809
2000/8/24,2057.919,2058.529,2073.947,2043.206,2071.161,1374608400,17062325376,13.242,0.6435
2000/8/25,2071.161,2073.715,2086.721,2066.329,2086.703,1023534200,13463882545,15.542,0.7504
2000/8/28,2086.703,2092.122,2100.7,2085.601,2100.585,1121621900,14500828320,13.882,0.6653
2000/8/29,2100.585,2103.033,2105.634,2094.609,2105.476,1003861200,13338550026,4.891,0.2328
2000/8/30,2105.476,2107.019,2108.097,2075.16,2076.143,1004270200,13796935152,-29.333,-1.3932
2000/8/31,2076.143,2062.835,2064.76,2019.447,2021.199,1122430800,13998246936,-54.944,-2.6464
2000/9/1,2021.199,2009.151,2026.351,1997.717,1999.859,931539000,11909299071,-21.34,-1.0558
2000/9/4,1999.859,1994.885,2010.602,1981.229,2010.602,763882000,9573130897,10.743,0.5372
2000/9/5,2010.602,2015.062,2020.847,1959.592,1963.792,717958300,8915757703,-46.81,-2.3282
2000/9/6,1963.792,1955.499,1964.265,1923.598,1925.907,720582700,8866106842,-37.885,-1.9292
2000/9/7,1925.907,1929.296,1963.228,1929.296,1950.663,624957200,7624529243,24.756,1.2854
2000/9/8,1950.663,1955.153,1963.891,1945.918,1959.312,572772000,7143496715,8.649,0.4434
2000/9/11,1959.312,1963.271,1972.076,1956.078,1972.043,616319800,7367591968,12.731,0.6498
2000/9/12,1972.043,1975.412,1979.322,1965.401,1979.095,543594200,6906092960,7.052,0.3576
2000/9/13,1979.095,1980.528,1995.317,1975.126,1988.936,603444100,7726368744,9.841,0.4972
2000/9/14,1988.936,1989.974,1992.366,1973.021,1979.505,510427700,6510989113,-9.431,-0.4742
2000/9/15,1979.505,1978.037,1978.469,1966.879,1978.434,474006400,6103325893,-1.071,-0.0541
2000/9/18,1978.434,1979.53,1981.129,1946.176,1946.753,517698500,6380457737,-31.681,-1.6013
2000/9/19,1946.753,1937.319,1937.367,1895.49,1903.154,674231400,7938020137,-43.599,-2.2396
2000/9/20,1903.154,1902.912,1922.295,1892.276,1922.289,510608300,6535647098,19.135,1.0054
2000/9/21,1922.289,1924.83,1927.515,1905.653,1907.306,488490700,6417924970,-14.983,-0.7794
2000/9/22,1907.306,1904.573,1904.573,1888.091,1891.984,518016000,6447665327,-15.322,-0.8033
2000/9/25,1891.984,1889.904,1896.716,1874.21,1875.911,376553300,4674524252,-16.073,-0.8495
2000/9/26,1875.911,1878.311,1890.672,1878.051,1887.829,344896700,4629184949,11.918,0.6353
2000/9/27,1887.829,1889.875,1914.106,1889.873,1914.086,337982200,4291880230,26.257,1.3909
2000/9/28,1914.086,1915.497,1917.061,1886.941,1889.289,381802700,5118582604,-24.797,-1.2955
2000/9/29,1889.289,1888.201,1910.486,1888.07,1910.161,374559100,5101305167,20.872,1.1048
2000/10/9,1910.161,1912.076,1915.495,1897.238,1915.35,516677600,5724802256,5.189,0.2717
2000/10/10,1915.35,1917.896,1942.17,1917.683,1942.149,667750600,7010874613,26.799,1.3992
2000/10/11,1942.149,1944.248,1948.014,1931.462,1933.726,725288900,7663055501,-8.423,-0.4337
2000/10/12,1933.726,1933.143,1933.329,1918.466,1926.324,722605600,7630467733,-7.402,-0.3828
2000/10/13,1926.324,1927.354,1932.318,1911.357,1918.157,664271900,7331121311,-8.167,-0.424
2000/10/16,1918.157,1917.446,1917.555,1897.906,1902.809,608503600,6096268604,-15.348,-0.8001
2000/10/17,1902.809,1902.073,1909.49,1896.945,1909.49,417493600,4690517354,6.681,0.3511
2000/10/18,1909.49,1911.705,1922.852,1911.705,1922.845,575503200,7781997420,13.355,0.6994
2000/10/19,1922.845,1925.214,1927.366,1911.182,1913.42,596505800,5938198755,-9.425,-0.4902
2000/10/20,1913.42,1913.162,1947.469,1912.378,1947.455,938766100,9689264200,34.035,1.7788
2000/10/23,1947.455,1952.956,1960.86,1945.674,1958.938,857797400,9638933905,11.483,0.5896
2000/10/24,1958.938,1960.366,1962.13,1945.527,1956.344,635728300,7342628845,-2.594,-0.1324
2000/10/25,1956.344,1957.378,1978.992,1957.313,1977.254,1150654400,11408579782,20.91,1.0688
2000/10/26,1977.254,1979.296,1980.626,1962.2,1967.673,1065276400,8684369309,-9.581,-0.4846
2000/10/27,1967.673,1968.171,1971.785,1957.744,1967.405,903711100,7786520725,-0.268,-0.0136
2000/10/30,1967.405,1967.653,1974.241,1962.812,1973.578,993944900,9374286601,6.173,0.3138
2000/10/31,1973.578,1974.527,1979.994,1956.417,1961.287,909042200,7911979251,-12.291,-0.6228
2000/11/1,1961.287,1961.081,1977.373,1959.721,1977.363,850194000,8196133274,16.076,0.8197
2000/11/2,1977.363,1981.765,1992.857,1980.887,1984.26,893385100,8841706387,6.897,0.3488
2000/11/3,1984.26,1984.986,1989.106,1977.21,1981.631,932081800,7328831088,-2.629,-0.1325
2000/11/6,1981.631,1983.073,1992.879,1982.751,1991.173,999681900,8928639322,9.542,0.4815
2000/11/7,1991.173,1993.454,1997.077,1990.059,1997.077,789874700,7278831072,5.904,0.2965
2000/11/8,1997.077,1999.153,2012.988,1998.345,2012.908,925427200,8600386699,15.831,0.7927
2000/11/9,2012.908,2016.22,2032.518,2014.838,2032.482,1405162800,13103294848,19.574,0.9724
2000/11/10,2032.482,2037.084,2051.341,2033.627,2047.458,1396590000,15893170969,14.976,0.7368
2000/11/13,2047.458,2054.479,2071.689,2053.44,2070.788,1440877700,15478739294,23.33,1.1395
2000/11/14,2070.788,2072.793,2085.118,2055.212,2085.118,1244877700,14376826160,14.33,0.692
2000/11/15,2085.118,2087.277,2092.65,2074.377,2081.905,1333426700,14338161285,-3.213,-0.1541
2000/11/16,2081.905,2081.139,2096.048,2080.608,2095.984,1282182000,14983268999,14.079,0.6763
2000/11/17,2095.984,2098.888,2104.699,2084.899,2093.235,1180132600,13085711370,-2.749,-0.1312
2000/11/20,2093.235,2092.591,2101.398,2078.277,2101.389,1310295900,13467538085,8.154,0.3895
2000/11/21,2101.389,2104.068,2112.912,2095.582,2097.982,1247971900,12041539348,-3.407,-0.1621
2000/11/22,2097.982,2097.281,2113.348,2091.624,2113.303,1214670700,12051088792,15.321,0.7303
2000/11/23,2113.303,2119.156,2125.724,2109.219,2119.439,1249207700,14288672069,6.136,0.2904
2000/11/24,2119.439,2119.01,2125.406,2045.514,2053.37,1649756100,16602799282,-66.069,-3.1173
2000/11/27,2053.37,2041.155,2062.806,2031.931,2049.671,1058782600,11467955133,-3.699,-0.1801
2000/11/28,2049.671,2052.776,2079.479,2052.776,2079.396,858896600,9261743752,29.725,1.4502
2000/11/29,2079.396,2081.496,2082.901,2055.939,2067.495,994362900,10754439872,-11.901,-0.5723
2000/11/30,2067.495,2067.07,2072.291,2057.041,2070.613,846555000,9115262372,3.118,0.1508
2000/12/1,2070.613,2073.089,2082.028,2071.495,2081.843,1228528600,8622493778,11.23,0.5424
2000/12/4,2081.843,2084.484,2092.323,2077.809,2092.139,1422885000,9442143252,10.296,0.4946
2000/12/5,2092.139,2094.994,2097.289,2085.8,2091.67,1389586400,8833567259,-0.469,-0.0224
2000/12/6,2091.67,2092.996,2095.436,2070.349,2075.627,1138332500,10794542961,-16.043,-0.767
2000/12/7,2075.627,2072.531,2078.142,2060.729,2075.044,968736100,10197656118,-0.583,-0.0281
2000/12/8,2075.044,2074.566,2083.271,2069.66,2073.163,1158323500,10305751083,-1.881,-0.0906
2000/12/11,2073.163,2072.283,2072.476,2039.003,2046.076,1198653400,9100692024,-27.087,-1.3066
2000/12/12,2046.076,2045.17,2059.053,2037.901,2059.053,1099182900,9456604726,12.977,0.6342
2000/12/13,2059.053,2057.383,2059.601,2050.178,2056.12,938510200,8631890286,-2.933,-0.1424
2000/12/14,2056.12,2056.998,2059.273,2046.938,2051.079,1419281300,6874509928,-5.041,-0.2452
2000/12/15,2051.079,2052.793,2055.609,2036.881,2039.364,1320590700,7922513796,-11.715,-0.5712
2000/12/18,2039.364,2038.448,2044.56,2024.286,2044.545,1126258800,9212166317,5.181,0.254
2000/12/19,2044.545,2047.348,2056.757,2046.029,2049.032,1136818300,10994977020,4.487,0.2195
2000/12/20,2049.032,2050.068,2071.309,2048.642,2071.268,1192071800,11135318459,22.236,1.0852
2000/12/21,2071.268,2075.562,2086.939,2074.336,2076.886,1249834900,12452922887,5.618,0.2712
2000/12/22,2076.886,2078.426,2079.967,2066.223,2069.768,1203266100,12617511504,-7.118,-0.3427
2000/12/25,2069.768,2071.567,2075.213,2062.036,2068.174,1206101300,11965238322,-1.594,-0.077
2000/12/26,2068.174,2070.377,2076.408,2068.813,2076.266,1042805500,10872508580,8.092,0.3913
2000/12/27,2076.266,2077.718,2079.762,2055.998,2058.244,1176163200,11810701345,-18.022,-0.868
2000/12/28,2058.244,2054.517,2061.051,2047.742,2053.704,1384240000,11352368203,-4.54,-0.2206
2000/12/29,2053.704,2055.828,2073.878,2055.505,2073.477,1365868000,11666403733,19.773,0.9628
2001/1/2,2073.477,2077.076,2103.538,2074.882,2103.469,1865074600,13405094725,29.992,1.4465
2001/1/3,2103.469,2108.254,2123.9,2105.497,2123.899,1715767300,17516832575,20.43,0.9713
2001/1/4,2123.899,2125.485,2127.419,2113.179,2117.405,1342354100,14295245398,-6.494,-0.3058
2001/1/5,2117.405,2117.664,2125.381,2114.056,2125.3,1328817500,14844236253,7.895,0.3729
2001/1/8,2125.3,2128.602,2131.98,2092.097,2102.064,1478708500,15887661764,-23.236,-1.0933
2001/1/9,2102.064,2099.323,2111.1,2082.841,2101.135,1164933800,11581766655,-0.929,-0.0442
2001/1/10,2101.135,2102.085,2125.67,2102.066,2125.615,1291688300,13026253420,24.48,1.1651
2001/1/11,2125.615,2129.61,2131.368,2117.029,2119.141,1407220900,14615713425,-6.474,-0.3046
2001/1/12,2119.141,2116.846,2117.727,2100.273,2104.747,1066088200,11017289330,-14.394,-0.6792
2001/1/15,2104.747,2097.091,2097.092,2030.288,2032.443,1499858800,13412559204,-72.304,-3.4353
2001/1/16,2032.443,2018.298,2045.946,2007.706,2045.887,1158372200,10405910779,13.444,0.6615
2001/1/17,2045.887,2046.377,2048.695,2031.756,2034.584,732413400,6609475901,-11.303,-0.5525
2001/1/18,2034.584,2033.686,2049.355,2033.576,2043.11,1034157100,8381612881,8.526,0.4191
2001/1/19,2043.11,2046.581,2067.877,2046.541,2065.606,1183126400,8601583114,22.496,1.1011
2001/2/5,2065.606,2069.856,2072.547,2005.683,2008.032,897424300,7400294453,-57.574,-2.7873
2001/2/6,2008.032,1999.723,1999.725,1956.178,1995.315,952842700,7974362139,-12.717,-0.6333
2001/2/7,1995.315,1995.603,1998.25,1978.599,1979.939,588222900,5171535537,-15.376,-0.7706
2001/2/8,1979.939,1977.559,1986.898,1926.4,1930.138,888573700,7517260413,-49.801,-2.5153
2001/2/9,1930.138,1935.188,1963.329,1935.188,1956.97,1123701900,7748484063,26.832,1.3902
2001/2/12,1956.97,1958.655,1961.81,1935.587,1961.221,720307500,6524706396,4.251,0.2172
2001/2/13,1961.221,1962.527,1973.999,1958.991,1963.528,540351400,5135049549,2.307,0.1176
2001/2/14,1963.528,1962.738,1966.84,1956.423,1963.2,438215300,4177529163,-0.328,-0.0167
2001/2/15,1963.2,1963.449,1966.923,1944.56,1946.479,450675600,4262383222,-16.721,-0.8517
2001/2/16,1946.479,1942.049,1942.123,1911.871,1941.964,675020900,6112809428,-4.515,-0.232
2001/2/19,1941.964,1942.579,1969.347,1935.651,1967.55,584608300,5220087956,25.586,1.3175
2001/2/20,1967.55,1969.777,1980.386,1947.255,1953.218,643593400,6328305448,-14.332,-0.7284
2001/2/21,1953.218,1948.417,1948.417,1901.205,1909.326,761781700,7402122577,-43.892,-2.2472
2001/2/22,1909.326,1901.993,1922.457,1893.783,1907.26,505473400,5184099982,-2.066,-0.1082
2001/2/23,1907.26,1906.914,1936.634,1906.551,1936.346,620974000,5555908953,29.086,1.525
2001/2/26,1936.346,1940.77,1953.771,1935.547,1953.341,730281100,6871463818,16.995,0.8777
2001/2/27,1953.341,1956.272,1962.284,1946.98,1962.042,739859300,6572695409,8.701,0.4454
2001/2/28,1962.042,1964.356,1965.021,1950.931,1959.18,614135400,6674842010,-2.862,-0.1459
2001/3/1,1959.18,1959.009,1968.357,1953.721,1965.121,1166736900,7958979704,5.941,0.3032
2001/3/2,1965.121,1969.056,1987.389,1968.961,1985.111,1516357700,7911483388,19.99,1.0172
2001/3/5,1985.111,1991.28,1993.805,1979.654,1984.2,1071935900,7417398265,-0.911,-0.0459
2001/3/6,1984.2,1986.732,1990.06,1977.111,1990.06,2087223900,14083043121,5.86,0.2953
2001/3/7,1990.06,1991.276,1996.853,1986.044,1991.177,1389005400,10411173991,1.117,0.0561
2001/3/8,1991.177,1990.637,2002.252,1989.869,2000.9,1149040300,9116276642,9.723,0.4883
2001/3/9,2000.9,2003.205,2015.503,1999.478,2011.66,1568103400,12913043000,10.76,0.5378
2001/3/12,2011.66,2013.312,2015.597,2004.964,2012.552,1233348900,10696975765,0.892,0.0443
2001/3/13,2012.552,2012.155,2012.772,1992.171,1998.699,1387481900,10681301501,-13.853,-0.6883
2001/3/14,1998.699,1996.152,2018.619,1994.944,2018.616,1070314700,9090213364,19.917,0.9965
2001/3/15,2018.616,2019.725,2027.333,2017.588,2022.601,1375851100,11542905272,3.985,0.1974
2001/3/16,2022.601,2023.029,2024.28,2011.992,2020.236,1238652400,10272257578,-2.365,-0.1169
2001/3/19,2020.236,2019.851,2036.63,2017.491,2036.617,1395060700,11601354731,16.381,0.8108
2001/3/20,2036.617,2039.554,2045.941,2037.174,2045.793,1248026300,11586387452,9.176,0.4506
2001/3/21,2045.793,2047.633,2066.391,2046.434,2066.39,1964284000,12963828235,20.597,1.0068
2001/3/22,2066.39,2071.202,2087.532,2068.142,2087.532,2361955700,17676007273,21.142,1.0231
2001/3/23,2087.532,2091.176,2093.949,2052.555,2053.539,2429779300,18580195970,-33.993,-1.6284
2001/3/26,2053.539,2052.055,2089.987,2052.055,2089.881,2131132300,14310990617,36.342,1.7697
2001/3/27,2089.881,2096.502,2107.302,2090.902,2107.258,1798430500,15898231606,17.377,0.8315
2001/3/28,2107.258,2109.755,2112.879,2096.917,2106.874,1571755900,15209667765,-0.384,-0.0182
2001/3/29,2106.874,2107.224,2111.734,2096.934,2101.658,1553537600,15283496688,-5.216,-0.2476
2001/3/30,2101.658,2101.1,2112.833,2096.284,2112.775,2439539100,13560668736,11.117,0.529
2001/4/2,2112.775,2117.45,2126.967,2114.778,2125.084,2373835600,15302089271,12.309,0.5826
2001/4/3,2125.084,2127.781,2129.829,2109.251,2123.052,2060855500,12823849329,-2.032,-0.0956
2001/4/4,2123.052,2123.885,2128.157,2084.93,2090.719,2081239900,14766596329,-32.333,-1.5229
2001/4/5,2090.719,2084.807,2112.619,2081.644,2112.6,2305954200,11267333518,21.881,1.0466
2001/4/6,2112.6,2116.377,2122.22,2103.264,2108.606,3741648800,10596703339,-3.994,-0.1891
2001/4/9,2108.606,2108.969,2117.411,2100.972,2117.367,2587892600,11780114412,8.761,0.4155
2001/4/10,2117.367,2119.538,2128.547,2119.359,2128.479,2076245200,10866473107,11.112,0.5248
2001/4/11,2128.479,2130.895,2134.507,2121.156,2131.397,1532366100,11560119546,2.918,0.1371
